,user_id,aisle_id
4835,68245,"set(['24', '120', '32', '45', '115', '3', '123', '54', '91', '92'])"
4836,68264,"set(['84', '53'])"
4837,68292,"set(['23', '32', '37', '108', '72', '67', '83'])"
4838,68317,"set(['115', '123', '83', '100', '92', '86', '93', '84'])"
4839,68347,"set(['51', '120', '123', '116', '128', '83', '86', '96'])"
4840,68358,"set(['24', '26', '32', '6', '53', '3', '123', '112', '83', '67', '107'])"
4841,68365,"set(['24', '23', '31', '45', '37', '52', '120', '131', '123', '72', '112', '83', '92', '78'])"
4842,68387,"set(['115', '117', '63', '112', '86', '84', '24', '21', '3', '39', '120', '98', '123', '79', '78', '60', '13', '59', '14', '16', '19', '31', '36', '53', '99', '57'])"
4843,68391,"set(['115', '77', '4', '90', '34'])"
4844,68401,"set(['77', '47', '62', '116'])"
4845,68439,"set(['21', '17', '16', '120', '75', '123', '112', '128', '83', '86', '74', '96'])"
4846,6844,"set(['21', '108', '123', '92', '86', '84'])"
4847,68467,"set(['83', '123'])"
4848,68474,set(['51'])
4849,68498,"set(['24', '120', '15', '115', '123', '84'])"
4850,68505,"set(['120', '24', '107', '84', '21'])"
4851,68568,"set(['57', '120', '131', '128', '31', '78'])"
4852,68589,"set(['24', '59', '16', '36', '53', '88', '123', '112', '78'])"
4853,6869,"set(['24', '59', '31', '128', '83', '86'])"
4854,68756,"set(['17', '115', '91', '123', '9', '83', '84'])"
4855,68777,"set(['120', '26', '51', '31', '37', '115', '123', '107'])"
4856,68957,set(['24'])
4857,69028,"set(['115', '51', '123', '37'])"
4858,69031,"set(['24', '59', '21', '98', '84', '35', '52', '120', '121', '123', '116', '4', '83', '129', '92', '53', '79'])"
4859,69034,"set(['115', '107'])"
4860,69095,"set(['24', '32', '116', '8'])"
4861,69159,"set(['38', '59', '108', '123', '69', '107', '84'])"
4862,69161,"set(['108', '93', '4', '84', '52'])"
4863,69207,"set(['24', '17', '94', '115', '131', '107', '96'])"
4864,69216,"set(['121', '31'])"
4865,69281,"set(['83', '86', '123', '51', '107'])"
4866,69291,set(['36'])
4867,69397,"set(['25', '17', '123', '66', '112', '9'])"
4868,69444,"set(['24', '77'])"
4869,69477,"set(['130', '66', '67', '69', '24', '21', '23', '3', '9', '120', '121', '122', '123', '129', '106', '104', '105', '59', '31', '30', '37', '52', '116'])"
4870,69485,"set(['23', '52', '77', '112', '9', '96'])"
4871,69496,"set(['24', '14', '16', '43', '77', '123', '116', '112', '9', '83', '81'])"
4872,6956,"set(['24', '83', '59'])"
4873,69573,"set(['24', '31', '37', '43', '120', '121', '83', '100', '78'])"
4874,696,"set(['24', '123', '45', '53'])"
4875,69611,"set(['24', '26', '20', '54', '31', '123', '112', '128'])"
4876,69650,"set(['24', '45', '29', '52', '120', '88', '116', '112', '81'])"
4877,6966,"set(['24', '83', '123', '107'])"
4878,69698,"set(['1', '3'])"
4879,697,set(['123'])
4880,69742,"set(['24', '45', '120', '121', '83', '107', '84', '96'])"
4881,69794,"set(['18', '31', '115', '3', '6', '91'])"
4882,69833,set(['70'])
4883,699,"set(['24', '21', '37', '36', '35', '130', '120', '121', '88', '123', '83', '96', '86', '94', '50'])"
4884,69906,"set(['131', '3'])"
4885,69919,set(['24'])
4886,69922,"set(['115', '62', '27', '37'])"
4887,69997,"set(['24', '38', '49', '41', '115', '108', '130', '66', '83'])"
4888,70011,"set(['24', '14', '32', '115', '123', '65', '70', '83', '106'])"
4889,70018,"set(['91', '54', '116', '14', '21'])"
4890,70059,"set(['24', '21', '54', '37', '52', '121', '117', '123', '71', '83', '107', '84', '78'])"
4891,70114,"set(['24', '21', '120', '131', '116', '91', '83', '93', '106', '94', '84'])"
4892,7013,"set(['24', '21', '49', '120', '61', '83'])"
4893,70154,"set(['24', '123', '110', '53'])"
4894,70171,"set(['121', '3', '125', '92', '86', '78'])"
4895,70206,"set(['24', '32'])"
4896,70238,"set(['24', '21', '32', '123', '91', '8', '107', '84'])"
4897,70307,"set(['24', '57', '115', '9', '83', '84'])"
4898,70309,"set(['24', '38', '31', '123', '116', '83', '86'])"
4899,70311,"set(['24', '77', '26', '120', '63', '66', '112', '83', '100'])"
4900,70326,"set(['99', '38', '54', '67', '120', '121', '123', '126', '112', '74'])"
4901,70406,"set(['24', '32', '120', '3', '67', '83', '107', '78'])"
4902,70454,"set(['24', '83', '86', '37', '58'])"
4903,7046,"set(['24', '83'])"
4904,70484,"set(['24', '58', '36', '123', '91', '83', '96'])"
4905,70550,"set(['24', '123'])"
4906,7058,"set(['24', '54', '61', '123', '64', '96', '107', '84', '78'])"
4907,70590,"set(['24', '48', '50', '117', '123', '83', '94', '79'])"
4908,70595,"set(['24', '83', '16'])"
4909,70607,"set(['24', '32', '123', '29', '83'])"
4910,70612,"set(['37', '88', '108', '4', '112', '93', '86', '84'])"
4911,70613,"set(['115', '24', '77'])"
4912,70619,"set(['24', '120', '16', '37', '53', '115', '131', '123', '83', '78'])"
4913,70625,"set(['24', '83', '123'])"
4914,70696,"set(['24', '120', '21', '16', '86', '45', '37', '117', '36', '115', '108', '123', '125', '112', '83', '52', '67', '78'])"
4915,70738,"set(['83', '58', '98'])"
4916,70743,"set(['24', '45', '53', '123', '91', '83'])"
4917,70791,"set(['24', '14', '120', '121', '131', '123', '83', '69', '78', '86', '84', '21'])"
4918,70823,"set(['115', '26'])"
4919,70983,"set(['48', '121', '123', '86', '84', '96'])"
4920,71,"set(['99', '123', '61', '63', '86', '41', '120', '114', '88', '2', '84', '83', '93', '81', '106', '74'])"
4921,71035,"set(['24', '17', '36', '123', '116', '92'])"
4922,71049,"set(['24', '77', '43', '31', '67', '29', '36', '120', '96', '123', '4', '112', '83', '92', '84', '78'])"
4923,71066,"set(['115', '61', '83', '86', '24', '26', '20', '21', '48', '49', '4', '120', '108', '123', '128', '129', '93', '106', '105', '91', '59', '17', '16', '32', '37', '52'])"
4924,71071,"set(['24', '31', '35', '94', '120', '3', '123', '67', '128', '107', '96'])"
4925,71081,"set(['11', '120', '37', '115', '88', '8', '91', '83', '93', '94'])"
4926,71106,"set(['24', '59', '16', '53', '83', '81', '96'])"
4927,71140,"set(['24', '120', '21', '57', '94', '115', '117', '123', '100', '107'])"
4928,71176,"set(['24', '21', '17', '88', '123', '67', '83', '96'])"
4929,71189,"set(['24', '83'])"
4930,71241,"set(['21', '23', '57', '45', '37', '50', '120', '121', '71', '67', '61', '107', '78'])"
4931,71256,"set(['38', '59', '21', '17', '50', '123', '69'])"
4932,7130,"set(['128', '121', '31', '12'])"
4933,71322,"set(['106', '79'])"
4934,71349,"set(['24', '120', '83', '57', '67', '115', '108', '123', '4', '112', '69', '93', '96', '95', '107', '84', '8'])"
4935,71379,"set(['77', '93'])"
4936,71394,set(['45'])
4937,7144,set(['45'])
4938,71481,"set(['24', '115', '59', '18', '1', '121', '123', '83', '92', '86', '107', '84'])"
4939,71489,"set(['24', '83'])"
4940,71492,"set(['24', '16', '45', '36', '53', '117', '123', '83', '69', '93'])"
4941,71513,set(['123'])
4942,71611,"set(['24', '83', '123'])"
4943,71631,"set(['83', '100', '45', '86', '88'])"
4944,71759,"set(['54', '91', '128', '83', '81', '68'])"
4945,71793,"set(['24', '49', '54', '120', '122', '32', '78'])"
4946,71860,set(['91'])
4947,71865,"set(['24', '120', '38', '36', '43', '1', '123', '71', '91', '84'])"
4948,71902,"set(['45', '36', '78'])"
4949,71914,"set(['24', '123', '21', '84', '16'])"
4950,71917,"set(['55', '31'])"
4951,71940,"set(['24', '25', '14', '54', '37', '75', '115', '3', '91', '69', '93', '78'])"
4952,7205,"set(['24', '16', '47', '88', '123', '116', '83', '69', '78'])"
4953,7207,"set(['24', '13', '19', '30', '94', '115', '91', '123', '68', '83', '107'])"
4954,72078,"set(['115', '116', '72', '67', '107', '84'])"
4955,72121,"set(['91', '21'])"
4956,72147,"set(['123', '38', '32', '120', '76', '2', '83', '96'])"
4957,72178,"set(['83', '107', '21'])"
4958,72186,"set(['24', '13', '21', '54', '98', '83'])"
4959,72222,set(['91'])
4960,72224,"set(['24', '32', '123', '84'])"
4961,72244,"set(['69', '123'])"
4962,72252,"set(['49', '35', '116', '112', '83', '81', '104'])"
4963,72305,"set(['24', '59', '31', '53', '120', '108', '83', '84'])"
4964,72329,"set(['24', '83', '123', '20', '91'])"
4965,72365,set(['61'])
4966,72398,"set(['120', '86'])"
4967,72434,set(['54'])
4968,7245,"set(['37', '36', '77', '75', '116', '65', '71', '83', '105'])"
4969,72476,"set(['67', '121', '123', '61'])"
4970,72544,"set(['24', '123', '84'])"
4971,72554,"set(['24', '120', '16', '45', '115', '123', '128', '83'])"
4972,726,"set(['77', '32', '21', '83', '43'])"
4973,72625,set(['32'])
4974,72631,"set(['24', '83', '84', '36', '53'])"
4975,72649,"set(['24', '120', '123', '38', '25', '29', '115', '121', '3', '130', '67', '91', '83', '107', '79'])"
4976,72658,"set(['91', '83', '36', '112'])"
4977,72671,"set(['91', '83', '116', '53'])"
4978,72703,"set(['24', '98', '32', '31', '45', '121', '108', '123', '116', '83', '2', '84'])"
4979,72712,"set(['19', '72', '66'])"
4980,72724,"set(['120', '17'])"
4981,72738,"set(['24', '21', '16', '45', '3', '36', '120', '108', '4', '83', '81', '94', '84'])"
4982,72778,"set(['24', '83', '31', '78'])"
4983,72811,"set(['24', '13', '16', '83', '26', '50', '120', '108', '123', '67', '129', '81'])"
4984,72818,"set(['24', '77', '17', '19', '31', '37', '53', '120', '123', '116', '83'])"
4985,72863,"set(['24', '83', '81', '112'])"
4986,72873,set(['115'])
4987,72889,"set(['19', '78'])"
4988,72902,set(['17'])
4989,72955,"set(['24', '21', '52', '77', '123', '67', '84', '78'])"
4990,72957,"set(['31', '64', '65'])"
4991,7296,"set(['109', '54', '37', '40', '120', '98', '88', '123'])"
4992,73040,"set(['24', '121', '117', '123', '67', '83'])"
4993,73076,set(['24'])
4994,73090,"set(['17', '78'])"
4995,73114,set(['24'])
4996,73189,"set(['19', '24', '83'])"
4997,73200,"set(['83', '57'])"
4998,73256,"set(['24', '77', '37'])"
4999,73262,"set(['24', '98', '53', '21', '104'])"
5000,73301,"set(['13', '31'])"
5001,73327,"set(['120', '122', '36'])"
5002,7333,"set(['24', '21', '120', '121', '65', '84', '78'])"
5003,73330,"set(['24', '69', '88', '123'])"
5004,73338,"set(['24', '32', '31', '50', '53', '77', '61', '3', '88', '94', '78'])"
5005,73358,"set(['115', '83', '91'])"
5006,73363,"set(['46', '98', '45', '72'])"
5007,73419,set(['45'])
5008,73423,"set(['25', '112'])"
5009,73466,"set(['24', '59', '84'])"
5010,73482,set(['8'])
5011,73542,"set(['24', '20', '14', '17', '19', '36', '120', '131', '123', '116', '82', '63'])"
5012,73571,"set(['24', '86', '120', '108', '112', '106'])"
5013,73581,"set(['24', '38', '50', '123', '8', '91', '69', '86'])"
5014,73582,"set(['37', '23'])"
5015,73638,"set(['83', '117'])"
5016,7365,set(['108'])
5017,7366,"set(['77', '54', '115', '114', '75', '83'])"
5018,73665,"set(['121', '84'])"
5019,7378,"set(['120', '69', '37', '127'])"
5020,73826,"set(['24', '39', '42', '35', '123', '116', '83', '86', '107'])"
5021,73831,"set(['48', '23', '121', '88', '83', '84'])"
5022,73843,"set(['115', '91', '45', '86', '52'])"
5023,7385,"set(['24', '37', '123', '67', '129', '107', '96'])"
5024,73858,"set(['24', '50', '120', '3', '112', '83', '107', '84'])"
5025,73869,"set(['24', '120', '77', '63', '47', '42', '53', '115', '123', '4', '67'])"
5026,7389,"set(['24', '59', '57', '120', '123', '67', '91', '69', '107'])"
5027,73903,"set(['120', '24', '83'])"
5028,73960,"set(['51', '96', '123', '37', '83'])"
5029,73972,"set(['31', '37', '50', '120', '121', '117', '80', '87', '84', '85'])"
5030,73988,"set(['24', '123', '110'])"
5031,73994,"set(['54', '75', '130'])"
5032,74032,"set(['24', '123'])"
5033,74063,"set(['120', '37', '115', '108', '86', '78'])"
5034,74080,"set(['24', '83', '123', '91', '112'])"
5035,74192,"set(['38', '21', '36', '117', '116', '67'])"
5036,74198,"set(['24', '67', '35', '41', '1', '112', '83', '107'])"
5037,74233,"set(['24', '21', '120', '123', '91', '93', '106'])"
5038,74315,"set(['24', '21', '54', '43', '120', '108', '123', '89', '112', '93', '101', '84', '78'])"
5039,74352,"set(['9', '75', '92', '59', '84'])"
5040,74377,"set(['24', '88', '121', '122', '104', '83', '93', '84'])"
5041,74387,"set(['77', '83', '108', '9', '91'])"
5042,74447,set(['31'])
5043,74460,"set(['24', '21', '35', '91', '123', '128', '83'])"
5044,74500,"set(['99', '81', '97', '112'])"
5045,74529,"set(['24', '59', '21', '49', '54', '3', '50', '108', '123', '67', '75', '74'])"
5046,74579,"set(['120', '77', '123', '16'])"
5047,74636,"set(['24', '32', '43'])"
5048,74756,set(['41'])
5049,74837,"set(['24', '31', '75', '117', '123', '112', '84'])"
5050,74858,"set(['24', '38', '78', '96', '83', '43', '42', '3', '36', '98', '108', '112', '129', '52', '106', '107', '105'])"
5051,7492,"set(['24', '26', '38', '37', '115', '61', '123', '91', '83', '107', '96'])"
5052,74977,"set(['24', '17', '31', '84', '40', '94', '121', '53', '112', '9', '129', '86', '107', '104'])"
5053,75051,"set(['24', '23', '123', '112', '91', '83', '86', '84'])"
5054,75124,set(['120'])
5055,75272,"set(['24', '83'])"
5056,75282,"set(['115', '83', '26', '84'])"
5057,75304,"set(['24', '120', '98', '91', '23', '95', '53', '115', '61', '116', '97', '7', '128', '83', '101', '106', '107', '84', '78'])"
5058,75313,set(['24'])
5059,75405,"set(['83', '123', '14', '17', '16'])"
5060,75452,"set(['120', '98', '77', '21', '61', '31', '40', '94', '1', '121', '108', '111', '69', '64', '93', '107', '84', '96'])"
5061,75458,set(['51'])
5062,75461,"set(['24', '14', '16', '31', '45', '3', '131', '123', '116', '128', '83', '86', '84', '21'])"
5063,75462,"set(['83', '107'])"
5064,75517,"set(['81', '59', '66', '96'])"
5065,75616,"set(['24', '83', '88', '53'])"
5066,75632,"set(['83', '31', '79'])"
5067,75655,"set(['24', '77', '21', '23', '98', '120', '121', '123', '110', '106', '84'])"
5068,75699,"set(['24', '21', '77', '88', '100', '107'])"
5069,75766,"set(['115', '18', '48', '24'])"
5070,75784,"set(['117', '59', '72'])"
5071,75824,"set(['24', '45'])"
5072,75839,"set(['24', '10', '26', '120', '45', '115', '91', '131', '72', '6', '9', '83', '79'])"
5073,75874,"set(['131', '123', '84'])"
5074,7594,"set(['77', '37', '94', '79'])"
5075,7600,"set(['24', '32', '57', '53', '108', '123', '91'])"
5076,76044,"set(['115', '83', '91', '98'])"
5077,76046,"set(['17', '31', '37', '41', '67', '9', '69', '78', '107', '105'])"
5078,76141,"set(['24', '47', '120', '94', '84', '96'])"
5079,76201,"set(['51', '106', '84', '96'])"
5080,76281,"set(['24', '59', '17', '51', '120', '112'])"
5081,76366,"set(['115', '120', '123', '23'])"
5082,76387,"set(['115', '24', '81', '86', '83'])"
5083,76399,"set(['24', '108', '123', '116', '92', '96'])"
5084,76468,"set(['24', '26', '16', '3', '115', '117', '83', '106'])"
5085,76493,"set(['24', '86', '21', '54', '88', '116', '112', '106', '84'])"
5086,76523,"set(['24', '83', '9', '123', '21'])"
5087,76547,"set(['13', '123', '37'])"
5088,76556,"set(['120', '24', '83', '69'])"
5089,7660,"set(['88', '74', '21', '53', '112'])"
5090,7664,"set(['24', '83', '3', '123', '50'])"
5091,76678,"set(['133', '77', '21', '40', '115', '98', '123', '9', '83'])"
5092,76700,"set(['24', '59', '17', '16', '123', '83'])"
5093,76719,"set(['24', '83', '123'])"
5094,7674,"set(['3', '37'])"
5095,76743,"set(['24', '61', '98'])"
5096,76758,"set(['24', '129', '108', '14', '83'])"
5097,76818,"set(['24', '21', '54', '45', '120', '83'])"
5098,76822,"set(['86', '107', '84'])"
5099,7683,set(['92'])
5100,76851,"set(['120', '108', '123', '37', '93'])"
5101,76893,"set(['21', '121', '130', '107', '84', '78'])"
5102,76900,"set(['24', '37', '108', '63', '83', '129', '107', '79', '78'])"
5103,76933,set(['77'])
5104,76950,"set(['24', '21', '35', '98', '108', '112', '91', '83', '84'])"
5105,7698,"set(['77', '31', '107'])"
5106,76983,"set(['115', '83', '112'])"
5107,7702,"set(['77', '107', '71'])"
5108,77025,"set(['59', '120', '61', '4', '9', '81', '86', '78'])"
5109,77116,"set(['24', '50', '53', '120', '123', '83'])"
5110,77241,"set(['24', '58', '53', '131', '116', '4', '67', '129', '81', '94', '96'])"
5111,77264,"set(['83', '116', '86', '110', '98'])"
5112,77301,"set(['86', '21', '53', '112'])"
5113,77332,"set(['115', '24', '94', '83'])"
5114,77384,"set(['86', '53', '41', '111', '83', '95'])"
5115,77406,"set(['120', '31', '84', '112'])"
5116,7744,"set(['24', '120', '31', '37', '36', '115', '3', '110', '9', '83'])"
5117,77496,"set(['24', '83', '123', '20'])"
5118,7753,"set(['24', '123', '116'])"
5119,77567,set(['53'])
5120,77584,"set(['24', '120', '16', '53', '115', '98', '123', '116', '128', '83'])"
5121,77589,"set(['24', '59', '86', '31', '52', '115', '121', '123', '128', '106', '107', '79', '78'])"
5122,7762,"set(['24', '16', '75', '123', '83', '107'])"
5123,77623,"set(['24', '81', '51', '21', '84'])"
5124,77628,"set(['24', '21', '86', '30', '36', '115', '91', '3', '123', '116', '88', '83', '68', '8', '106', '95', '84'])"
5125,77644,"set(['120', '83'])"
5126,77682,"set(['24', '77', '51'])"
5127,77710,"set(['24', '13'])"
5128,77750,"set(['120', '91'])"
5129,77771,set(['45'])
5130,77798,"set(['28', '84', '53'])"
5131,77842,"set(['24', '77', '83'])"
5132,77889,"set(['24', '29', '98', '131', '128', '86', '84'])"
5133,77910,"set(['24', '131', '123', '4', '112', '83', '86', '84', '96'])"
5134,77939,"set(['69', '88', '98', '83'])"
5135,77964,"set(['24', '83', '98'])"
5136,77965,"set(['24', '39', '20', '21', '109', '83', '67', '35', '77', '121', '131', '123', '4', '112', '9', '59', '86', '107'])"
5137,78082,"set(['38', '20', '78', '83', '54', '31', '75', '34', '120', '114', '131', '123', '4', '112', '128', '129', '59', '52', '94', '72'])"
5138,78147,set(['75'])
5139,78155,"set(['93', '106', '112'])"
5140,78159,set(['3'])
5141,78182,"set(['26', '21', '86', '31', '53', '115', '98', '83', '129', '106'])"
5142,78194,"set(['24', '21', '51', '123', '83', '86', '107'])"
5143,78247,"set(['77', '26', '53'])"
5144,78282,"set(['24', '121', '123', '32'])"
5145,78296,"set(['69', '117', '83'])"
5146,7831,"set(['24', '117', '116', '4', '83', '86'])"
5147,78310,"set(['24', '8', '84', '83', '112'])"
5148,78352,"set(['24', '23', '46', '32', '125', '84'])"
5149,78364,"set(['13', '21', '54', '31', '56', '131', '123', '89', '93', '92', '94'])"
5150,78380,"set(['24', '131', '123', '21'])"
5151,78535,"set(['37', '120', '121', '123', '72', '83', '100', '86', '107', '84'])"
5152,7855,"set(['83', '107', '16'])"
5153,78632,"set(['24', '13', '63', '18', '98', '122', '123', '83', '129', '93', '107', '79', '78'])"
5154,78670,"set(['3', '45', '107', '125'])"
5155,78688,"set(['91', '37', '105'])"
5156,78705,"set(['24', '86', '43', '52', '99', '130', '69', '106'])"
5157,78707,set(['24'])
5158,78713,set(['115'])
5159,78723,"set(['24', '59', '14', '17', '31', '37', '77', '108', '123', '65', '96', '72'])"
5160,78728,"set(['115', '77', '95'])"
5161,78749,"set(['77', '59', '95', '37', '36', '120', '63', '91', '69', '86'])"
5162,78775,"set(['24', '32'])"
5163,78778,"set(['120', '83', '51', '67'])"
5164,78791,"set(['21', '16', '123', '112', '83', '81'])"
5165,78793,set(['81'])
5166,78795,"set(['24', '99', '38', '120', '98', '72', '112', '107', '84'])"
5167,78879,"set(['24', '83', '130'])"
5168,78904,"set(['24', '17', '32', '120', '98', '108', '123', '72', '91', '83', '86', '107'])"
5169,78922,"set(['54', '100', '83'])"
5170,78964,set(['84'])
5171,78979,"set(['120', '24', '123', '84', '83'])"
5172,79057,"set(['24', '43', '120', '123', '84', '112', '83', '79'])"
5173,7908,"set(['24', '120', '38', '54', '67', '52', '115', '123', '112', '91', '83', '93', '81', '79'])"
5174,79088,"set(['61', '30', '107', '118'])"
5175,7910,"set(['24', '26', '59', '21', '54', '131', '35', '120', '117', '123', '67', '128', '83', '75', '84', '96'])"
5176,79103,"set(['24', '25', '21', '16', '36', '123', '83', '106'])"
5177,7911,"set(['24', '17', '130', '115', '123', '116', '86', '107'])"
5178,7912,"set(['38', '21', '131', '108', '123', '84', '96'])"
5179,79195,"set(['115', '120', '32', '24'])"
5180,79205,"set(['24', '83', '84', '107', '53'])"
5181,79227,set(['54'])
5182,79297,set(['30'])
5183,79362,"set(['120', '83', '67', '84', '52'])"
5184,79387,"set(['121', '3', '84', '57', '53'])"
5185,79410,"set(['100', '92'])"
5186,79465,"set(['24', '26', '120', '114', '64', '67', '69', '86', '107', '84', '78'])"
5187,79480,"set(['24', '14', '16', '123', '116', '9', '83', '81', '104'])"
5188,79655,"set(['93', '123', '58'])"
5189,79663,"set(['24', '38', '21', '53', '120', '121', '123', '91', '83', '96'])"
5190,7968,"set(['121', '45', '4', '53'])"
5191,7970,"set(['9', '131'])"
5192,79755,"set(['24', '38', '14', '51', '42', '114', '123', '91', '129', '79', '21'])"
5193,79758,"set(['24', '21'])"
5194,79780,"set(['115', '77'])"
5195,79829,"set(['75', '107'])"
5196,7983,"set(['120', '24', '59', '83', '16'])"
5197,79837,"set(['115', '121', '131', '123', '112', '83', '87', '96'])"
5198,79893,"set(['123', '59', '49', '54', '50', '43', '121', '2', '91', '83', '86', '96'])"
5199,79917,"set(['24', '16', '31', '120', '108', '83'])"
5200,79918,"set(['91', '31', '86'])"
5201,79941,"set(['24', '120', '121', '123', '4', '96', '107', '84', '78'])"
5202,79949,"set(['24', '38', '59', '116', '112', '91', '129', '93', '81', '86', '79'])"
5203,80079,"set(['83', '86'])"
5204,80118,"set(['83', '31', '84', '105'])"
5205,80128,"set(['24', '26', '32', '31', '3', '115', '108', '94'])"
5206,80160,"set(['24', '17', '23', '31', '51', '114', '108', '123', '128', '83', '81', '106', '107', '104', '78'])"
5207,80170,"set(['120', '2', '123', '83', '24'])"
5208,80199,"set(['83', '59'])"
5209,80223,"set(['24', '59', '16', '123', '116', '83', '86'])"
5210,80351,"set(['24', '35', '115', '110', '83', '100', '107'])"
5211,80379,"set(['13', '32', '130', '89', '7', '112', '123'])"
5212,80441,"set(['24', '38', '20', '31', '115', '86'])"
5213,80444,"set(['77', '98', '31', '106', '107'])"
5214,80477,"set(['24', '120', '123', '5', '91', '69', '86', '84'])"
5215,80509,"set(['91', '32', '84'])"
5216,80530,"set(['37', '119'])"
5217,80581,"set(['38', '83', '37', '35', '120', '98', '123', '116', '71', '69', '129', '79'])"
5218,8059,"set(['120', '53', '17', '52'])"
5219,80710,"set(['83', '88', '93', '49'])"
5220,80724,"set(['24', '120', '12', '38', '41', '1', '123', '89', '84', '128', '129', '93', '95', '79'])"
5221,80818,"set(['24', '120', '21', '35', '1', '123', '83', '96'])"
5222,80907,set(['64'])
5223,80916,"set(['24', '98', '120', '121', '131', '123', '116', '4', '83', '9', '69', '104'])"
5224,80918,"set(['37', '118', '53'])"
5225,80961,"set(['24', '25', '20', '31', '45', '115', '112', '83', '93', '84'])"
5226,81023,"set(['24', '54', '123', '116', '65', '91', '83', '92'])"
5227,81087,"set(['24', '91', '31'])"
5228,81140,"set(['21', '17', '16', '131', '114', '122', '83', '81'])"
5229,81146,"set(['24', '48', '23', '37', '3', '116', '112', '107'])"
5230,81187,"set(['24', '26', '21', '16', '123', '7', '83', '69', '106', '94'])"
5231,81197,"set(['24', '83', '93', '91'])"
5232,81228,"set(['83', '21', '35', '58'])"
5233,8126,"set(['16', '32', '36', '115', '88', '83', '100'])"
5234,81262,"set(['115', '77', '100', '123', '28'])"
5235,81323,"set(['24', '13', '31', '26', '1', '9'])"
5236,81332,"set(['24', '26', '59', '31', '53', '117', '123', '64', '65', '6', '128', '104', '78'])"
5237,81337,"set(['77', '129', '122', '112'])"
5238,81359,"set(['24', '17', '36', '81', '86', '84'])"
5239,81373,"set(['24', '120', '115', '3', '123', '9', '83'])"
5240,81382,"set(['91', '9', '21', '37', '131', '115', '61', '122', '116', '128', '83', '106', '79'])"
5241,81400,"set(['24', '25', '86', '92', '15', '16', '19', '18', '31', '45', '114', '117', '74', '112', '83', '81', '67', '54'])"
5242,81402,"set(['24', '3', '93', '48', '78'])"
5243,81532,"set(['16', '19', '32', '37', '36', '108', '54', '68', '83', '93', '86', '84'])"
5244,8159,"set(['21', '31', '52', '77', '122', '123', '110', '70', '83', '96', '106', '107', '78'])"
5245,81603,"set(['24', '38', '14', '54', '57', '67', '37', '43', '123', '112', '83', '100', '107'])"
5246,81620,set(['83'])
5247,81622,"set(['24', '95', '37', '108', '123', '116', '83', '86', '104'])"
5248,81637,"set(['83', '123'])"
5249,81680,"set(['123', '81', '21', '84'])"
5250,81737,"set(['24', '117', '116', '59', '81'])"
5251,81787,set(['24'])
5252,81804,set(['83'])
5253,81818,"set(['24', '42', '115', '88', '129', '107'])"
5254,81881,"set(['83', '98'])"
5255,81910,"set(['24', '14', '16', '120', '88', '72', '112', '83', '93'])"
5256,81923,"set(['115', '32', '67'])"
5257,81944,"set(['32', '21'])"
5258,81945,"set(['115', '83', '41'])"
5259,81965,"set(['115', '37'])"
5260,81974,"set(['86', '106', '23'])"
5261,8201,"set(['128', '131', '123', '30'])"
5262,82073,"set(['24', '45', '29', '98', '117', '84'])"
5263,82085,"set(['24', '120', '21', '23', '57', '45', '53', '115', '121', '117', '107', '84'])"
5264,82093,"set(['24', '91', '17', '45', '37', '9', '123', '83', '128', '103', '107', '90'])"
5265,82122,set(['75'])
5266,82138,"set(['24', '120', '48', '31', '115', '121', '83', '78'])"
5267,82143,"set(['93', '38', '52'])"
5268,82160,set(['77'])
5269,82184,"set(['24', '13', '59', '21', '31', '45', '37', '123', '112', '83', '100', '86', '80'])"
5270,82216,"set(['21', '49', '32', '88', '120', '117', '63', '91', '86'])"
5271,82240,"set(['24', '21', '31', '36', '52', '120', '123', '83', '92', '106', '74'])"
5272,82301,"set(['24', '49', '123', '110', '128', '83', '84'])"
5273,82357,"set(['24', '123', '112', '83', '107', '84'])"
5274,82359,"set(['83', '123', '21', '53'])"
5275,82360,"set(['120', '83', '63', '21', '58'])"
5276,82365,"set(['120', '24', '123', '91', '83'])"
5277,8237,"set(['24', '31', '43', '34', '120', '94', '112', '91', '129', '107'])"
5278,82414,"set(['24', '123'])"
5279,8243,"set(['51', '26', '106', '84', '69'])"
5280,82452,"set(['24', '23', '45', '115', '117', '123', '72', '67', '83', '107'])"
5281,82475,"set(['98', '126'])"
5282,82495,"set(['24', '91', '79', '67', '9', '106', '84', '78'])"
5283,82537,"set(['120', '24', '112'])"
5284,82545,"set(['24', '3', '131', '123', '83', '106'])"
5285,82597,"set(['24', '83', '123', '112'])"
5286,82710,"set(['24', '120', '117', '123', '4', '83', '93', '86', '84'])"
5287,82825,"set(['98', '31', '93', '50'])"
5288,82843,"set(['77', '53', '120', '123', '9', '106'])"
5289,82878,set(['108'])
5290,8290,"set(['24', '99', '63', '86', '131', '117', '120', '108', '123', '4', '83', '128', '129', '92', '106', '84', '78'])"
5291,8292,"set(['45', '120', '61', '123', '83', '78'])"
5292,82957,"set(['32', '123', '83'])"
5293,82991,"set(['25', '36'])"
5294,83003,"set(['38', '59', '31', '51', '98', '123', '72', '83', '69', '86', '96'])"
5295,83042,"set(['59', '21', '51', '108', '83', '128', '69', '86'])"
5296,83061,"set(['24', '120', '61', '57', '35', '52', '115', '121', '108', '123', '112', '128', '84', '78'])"
5297,83070,"set(['91', '45'])"
5298,8308,"set(['24', '61', '26'])"
